"Severity","Distance.mi.","Description","Start_Lat","Start_Lng","City","County","State","Start_Time","End_Time","Timezone","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Junction","No_Exit","Traffic_Calming","Traffic_Signal","Duration","Time_of_Day"
4,0.074,"Incident on MD-18 WB near DUNDEE AVE Road closed. Take alternate route.",38.969143,-76.262572,"Chester","Queen Anne's","MD","2021-02-03 20:01:40","2021-02-03 21:37:48","US/Eastern",39,33,55,29.75,10,"WNW",9,0,"Fair","False","False","False","False","False","False","False",96.1333333333333,"Evening"
4,0.014,"LOVE POINT RD NORTH/SOUTH AT LOWERY RD",38.984149,-76.311381,"Stevensville","Queen Annes","MD","2022-08-20 17:47:32","2022-08-20 19:52:32","US/Eastern",85,85,49,30.1,10,"SSE",6,0,"Fair","False","False","False","False","False","False","False",125,"Afternoon"
4,0.014,"On Rt. 632 in the County of New Kent in the vicinity of Eltham Rd; Eltham Rd E; Stage Rd; VA-33E motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.",37.485715,-76.909717,"Lanexa","New Kent","VA","2022-08-10 18:04:00","2022-08-10 20:08:45","US/Eastern",85,85,64,30.01,10,"W",10,0,"Fair","False","False","False","False","False","False","False",124.75,"Evening"
4,0.39,"South of Kinston / Both Directions. The road is closed near Nobles Mill Road.",35.090208,-77.641642,"Pink Hill","Lenoir","NC","2021-06-19 17:17:00","2021-06-19 20:00:00","US/Eastern",90,90,52,29.77,10,"SW",5,0,"Mostly Cloudy","False","False","False","False","False","False","False",163,"Afternoon"
4,0.824,"OR-221 is closed from SE Lafayette Hwy (OR-221) to Zena Rd (OR-221) due to accident.",45.031877,-123.085399,"Salem","Polk","OR","2022-05-04 07:28:30","2022-05-04 09:41:22","US/Pacific",51,51,74,29.85,10,"NNE",5,0,"Fair","False","False","False","False","False","False","False",132.866666666667,"Night"
4,0.984,"Closed at Cool Rd - Road closed due to accident.",40.824739,-83.994706,"Lima","Allen","OH","2019-07-15 22:26:13","2019-07-15 22:54:21","US/Eastern",75,75,87,29.04,10,"S",6,0,"Fair","False","False","False","False","False","False","False",28.1333333333333,"Night"
4,0.483,"Closed road from S US Highway 41 to S 250 W due to accident.",40.991545,-87.449729,"Morocco","Newton","IN","2022-04-25 10:00:00","2022-04-25 13:58:13","US/Central",52,52,67,29.28,10,"W",12,0,"Cloudy","False","False","False","False","False","False","False",238.216666666667,"Morning"
4,0.088,"Incident on LITTLE TEXAS RD near FARMVIEW DR Road closed. Take alternate route.",34.958111,-82.424598,"Travelers Rest","Greenville","SC","2020-11-05 01:12:09","2020-11-05 04:35:52","US/Eastern",44,44,85,29.29,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",203.716666666667,"Night"
4,2.30999994277954,"Right hand shoulder blocked due to accident on I-285 Southbound between Exit 2 Camp Creek Pkwy and Exit 1 Washington Rd.",33.637081,-84.492737,"Atlanta","Fulton","GA","2020-02-12 08:53:14","2020-02-12 10:25:00","US/Eastern",55,55,89,28.97,0.5,"CALM",0,0,"Fog","False","False","False","False","False","False","False",91.7666666666667,"Night"
4,1.153,"Incident on CA-4 EB near SOUTH INLAND DR Expect delays.",37.926883,-121.396518,"Stockton","San Joaquin","CA","2022-11-21 06:06:00","2022-11-21 10:13:38","US/Pacific",32,32,88,30.18,6,"CALM",0,0,"Fair","False","False","False","False","False","False","False",247.633333333333,"Night"
4,0.098,"TN-11 - US-31A S - US-41A S is closed from Chestnut St (US-31 Alt) to Walsh Rd (US-31 Alt) due to accident.",36.141649,-86.764529,"Nashville","Davidson","TN","2022-02-12 19:42:30","2022-02-13 02:00:52","US/Central",30,21,54,29.67,10,"NNW",10,0,"Mostly Cloudy","False","False","False","False","False","False","False",378.366666666667,"Evening"
4,0.156,"Incident on TN-49 EB near TN-149 Road closed. Take alternate route.",36.319503,-87.676782,"Erin","Houston","TN","2022-02-16 08:54:21","2022-02-16 10:24:08","US/Central",55,55,46,29.61,10,"S",15,0,"Fair","False","False","False","False","False","False","False",89.7833333333333,"Night"
4,5.53000020980835,"Two lanes blocked due to accident on I-95 Northbound from Murphy Rd to Goldsboro Rd.",35.124233,-78.753609,"Wade","Cumberland","NC","2021-06-11 08:31:40","2021-06-11 09:45:53","US/Eastern",75,75,99,29.61,10,"SW",7,0,"Partly Cloudy","False","False","False","False","False","False","False",74.2166666666667,"Night"
4,0.182,"Crash on BURMONT RD both directions between SCHOOL LN and FERNE BL. All lanes closed.",39.947293,-75.302754,"Drexel Hill","Delaware","PA","2022-01-11 13:10:00","2022-01-12 14:32:00","US/Eastern",24,14,31,30.52,10,"NW",9,0,"Fair","False","False","False","False","False","False","False",1522,"Afternoon"
4,1.397,"Incident on I-469 NB near ST JOE CENTER RD Road closed. Take alternate route.",41.136533,-85.012221,"Fort Wayne","Allen","IN","2020-11-11 14:46:00","2020-11-11 18:02:24","US/Eastern",41,35,70,29.11,10,"WNW",10,0,"Cloudy","False","False","False","True","False","False","False",196.4,"Afternoon"
4,0.172,"Closed at I-5/Pacific Hwy - Road closed due to accident.",44.55578,-123.06009,"Albany","Linn","OR","2019-11-13 03:38:03","2019-11-13 04:07:27","US/Pacific",52,52,88,29.83,10,"NNE",9,0,"Cloudy","False","False","True","False","False","False","True",29.4,"Night"
4,5.756,"Incident on NY-23A WB near MOSSY HILL RD Road closed. Take alternate route.",42.199365,-73.960731,"Catskill","Greene","NY","2021-08-21 17:09:12","2021-08-21 18:52:11","US/Eastern",81,81,65,28.68,10,"SSE",9,0,"Fair","False","False","False","False","False","False","False",102.983333333333,"Afternoon"
4,4.01999998092651,"Delays easing due to earlier accident on I-25 Northbound between Exit 135 CO-83 Academy Blvd and Exit 138 Lake Ave. All lanes have been re-opened.",38.796429,-104.797844,"Colorado Springs","El Paso","CO","2019-11-05 07:24:01","2019-11-05 09:00:00","US/Mountain",28,22,75,24.03,10,"NNE",6,0,"Fair","False","False","False","False","False","False","False",95.9833333333333,"Night"
4,0.21,"Ramp closed to I-470 Eastbound and I-435 Westbound and US-50 - Road closed due to accident.",38.92531,-94.52752,"Kansas City","Jackson","MO","2019-03-12 11:00:13","2019-03-12 11:29:30","US/Central",46,41.4,96,30.16,10,"SSE",9.2,0,"Overcast","False","False","False","True","False","False","False",29.2833333333333,"Morning"
4,0.534,"Construction on MT-84 WB near MP 24 Road closed. Take alternate route.",45.664213,-111.271584,"Bozeman","Gallatin","MT","2022-08-03 10:58:57","2022-08-04 11:54:57","US/Mountain",80,80,23,25.54,10,"VAR",3,0,"Fair","False","False","False","False","False","False","False",1496,"Morning"
4,0.555,"Incident on I-70 EB near MM 15 Road closed. Take alternate route.",39.627266,-77.972819,"Clear Spring","Washington","MD","2022-12-21 13:51:41","2022-12-21 15:11:57","US/Eastern",41,41,51,29.68,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",80.2666666666667,"Afternoon"
4,0.066,"Incident on AL-119 NB near MM 32 Road closed. Take alternate route.",33.474618,-86.627712,"Birmingham","Jefferson","AL","2021-10-05 08:22:22","2021-10-05 10:07:22","US/Central",69,69,90,29.35,6,"E",5,0.01,"Light Rain","False","False","False","False","False","False","False",105,"Night"
4,0,"Earlier accident on I-85 Southbound near Boggs Rd. All lanes have been re-opened.",33.977158,-84.089493,"Lawrenceville","Gwinnett","GA","2019-11-07 04:53:17","2019-11-07 08:19:57","US/Eastern",54,54,75,29.13,10,"VAR",5,0,"Cloudy","False","False","False","False","False","False","False",206.666666666667,"Night"
4,0.032,"Crash on SR 20 Southbound exit to SR 3. All lanes closed.",34.20219,-84.799743,"Cartersville","Bartow","GA","2022-12-12 06:09:00","2022-12-12 08:00:00","US/Eastern",54,54,94,29.31,9,"CALM",0,0,"Cloudy","False","False","False","False","False","False","True",111,"Night"
4,0.025,"Road closed due to a crash on N 95th St Westbound near E Avalon St",33.415367,-111.626158,"Mesa","Maricopa","AZ","2022-05-24 23:49:08","2022-05-25 03:10:46","US/Mountain",87,87,12,28.54,10,"W",9,0,"Fair","False","False","False","False","False","False","False",201.633333333333,"Night"
4,1.379,"I-84 Westbound CLOSED between Exits 38 and 37 because of Crash (Multi Vehicle). Reported Tuesday January 11 at 7:17 pm.",41.720295,-72.795092,"Farmington","Hartford","CT","2022-01-11 19:16:11","2022-01-11 20:56:44","US/Eastern",13,5,35,30.54,10,"NNW",5,0,"Fair","False","False","False","False","False","False","False",100.55,"Evening"
4,0.3,"Closed at Overlander St - Road closed due to accident.",38.412282,-96.243133,"Emporia","Lyon","KS","2017-04-05 07:10:08","2017-04-05 13:10:08","US/Central",44.1,35.9,93,29.76,10,"NNW",19.6,0,"Overcast","False","False","False","False","False","False","False",360,"Night"
4,1.41,"Incident on I-20 EB near US-80 Road closed. Take alternate route.",32.2746455667864,-89.945594071913,"Brandon","Rankin","MS","2021-08-29 04:38:46","2021-08-29 06:18:46","US/Central",76,76,91,29.66,10,"NE",6,0,"Fair","False","False","False","True","False","False","False",100,"Night"
4,3.332,"Closed between CO-13/Taughenbaugh Blvd/Exit 90 and Manncreek Rd/Exit 94 - Road closed due to accident.",39.52424,-107.77607,"Rifle","Garfield","CO","2019-01-24 08:13:39","2019-01-24 08:43:31","US/Mountain",21.9,17.2,92,30.36,6,"ESE",3.5,0,"Overcast","False","False","False","False","False","False","False",29.8666666666667,"Night"
4,4.21999979019165,"Restrictions due to accident on I-35 Northbound from Exit 119A Shields Blvd to Exits 121B 122A 122B 123A I-240 Exits 4A 4B.",35.395058,-97.495056,"Oklahoma City","Oklahoma","OK","2020-02-05 08:59:01","2020-02-05 10:28:37","US/Central",27,15,89,28.61,3,"N",15,0,"Light Snow","False","False","False","True","False","False","False",89.6,"Night"
4,1.179,"Multi vehicle crash on US 222 both directions between CALCIUM RDMAIN ST and EVANSVILLE RD. All lanes closed.",40.4483020303705,-75.898221730824,"Reading","Berks","PA","2021-12-09 22:00:00","2021-12-10 00:16:22","US/Eastern",37,32,57,29.81,10,"SSE",6,0,"Fair","False","False","False","False","False","False","True",136.366666666667,"Night"
4,0,"Closed at I-270/Exit 6 - Road closed due to accident.",39.82258,-104.9707,"Denver","Adams","CO","2020-04-01 11:48:04","2020-04-01 12:53:02","US/Mountain",64,64,18,24.12,10,"E",8,0,"Mostly Cloudy","False","False","False","True","False","False","False",64.9666666666667,"Morning"
4,0.328,"Incident on GA-112 SB near EVERGREEN RD Road closed. Take alternate route.",31.496959,-83.856989,"Sylvester","Worth","GA","2022-07-06 23:54:00","2022-07-07 02:45:00","US/Eastern",83,83,72,29.82,10,"SW",6,0,"Fair","False","False","False","False","False","False","False",171,"Night"
4,0,"Left 2 center lane blocked due to accident on I-45 Southbound from Greens Rd to TX-8-BELTWAY Sam Houston Pkwy.",29.942904,-95.414948,"Houston","Harris","TX","2021-06-14 12:39:59","2021-06-14 16:49:33","US/Central",96,96,40,29.84,10,"VAR",7,0,"Partly Cloudy","False","False","False","False","False","False","False",249.566666666667,"Afternoon"
4,0.646,"The road is closed near NC 56.",36.078002,-78.320566,"Louisburg","Franklin","NC","2022-03-12 22:19:00","2022-03-13 04:19:00","US/Eastern",28,19,40,29.79,10,"WNW",10,0,"Fair","False","False","False","False","False","False","False",300,"Night"
4,0.45,"Incident on ALUM CREEK DR SB near RATHMELL RD Road closed. Take alternate route.",39.862824,-82.937593,"Columbus","Franklin","OH","2022-09-21 04:30:00","2022-09-21 11:15:00","US/Eastern",66,66,90,29.2,10,"WNW",5,0,"Light Rain","False","False","False","False","False","False","False",405,"Night"
4,0.016,"Kentland Trail in the County of New Kent near Tyshire Parkway motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.",37.474915,-76.991514,"Providence Forge","New Kent","VA","2022-12-13 13:14:30","2022-12-13 15:28:51","US/Eastern",43,43,51,30.12,10,"VAR",3,0,"Mostly Cloudy","False","False","False","False","False","False","False",134.35,"Afternoon"
4,0.253,"Incident on I-75 NB near OH-65 Road closed. Take alternate route.",41.617602,-83.54126,"Toledo","Lucas","OH","2022-10-13 22:20:05","2022-10-13 23:35:15","US/Eastern",51,51,54,29.12,10,"WSW",7,0,"Cloudy","False","False","False","False","False","False","False",75.1666666666667,"Night"
4,0.328,"Incident on US-301 NB near ROSARYVILLE RD Road closed. Take alternate route.",38.752273,-76.812548,"Upper Marlboro","Prince George's","MD","2022-11-07 17:03:33","2022-11-07 18:19:27","US/Eastern",71,71,36,29.93,10,"NW",7,0,"Fair","False","False","False","False","False","False","False",75.9,"Afternoon"
4,0.122,"Incident on US-522 SB near LORD FAIRFAX HWY Road closed. Take alternate route.",39.06055,-78.139622,"White Post","Clarke","VA","2022-05-26 00:36:29","2022-05-26 01:51:29","US/Eastern",54,54,94,29.5,10,"CALM",0,0,"Fair","False","False","False","False","False","False","True",75,"Night"
4,2.445,"Incident on TX-115 SB near TX-18 Road closed. Take alternate route.",31.890368,-103.04484,"Kermit","Winkler","TX","2022-11-16 16:48:00","2022-11-16 21:45:00","US/Central",48,44,28,27.41,10,"E",9,0,"Fair","False","False","False","False","False","False","False",297,"Afternoon"
4,0.063,"Incident on US-601 SB near YOUNG RD Road closed. Take alternate route.",35.738788,-80.504929,"Salisbury","Rowan","NC","2021-07-12 14:21:00","2021-07-12 18:15:00","US/Eastern",85,85,55,29.36,10,"WSW",8,0,"Mostly Cloudy","False","False","False","False","False","False","False",234,"Afternoon"
4,1.691,"The road is closed near Exit 67 [I-77].",35.1198041437382,-80.9063780303912,"Charlotte","Mecklenburg","NC","2022-04-18 10:33:00","2022-04-18 12:30:00","US/Eastern",46,40,89,29.24,3,"NE",13,0.22,"Light Rain","False","False","False","False","False","False","False",117,"Morning"
4,2.3,"Closed at Lavina - Road closed due to accident.",46.29982,-109.03602,"Lavina","Golden Valley","MT","2019-09-23 22:35:34","2019-09-23 23:03:46","US/Mountain",65,65,45,26.24,10,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False",28.2,"Night"
4,0.752,"Incident on I-35 FRONTAGE RD NB near BLACKSON AVE Road closed. Take alternate route.",30.33206105,-97.70436645,"Austin","Travis","TX","2023-01-16 13:55:00","2023-01-16 17:08:00","US/Central",75,75,55,29.07,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",193,"Afternoon"
4,0.776,"Incident on MO-30 near GRAVOIS AVE Road closed. Take alternate route.",38.503754,-90.457157,"Fenton","St Louis","MO","2022-11-22 23:01:05","2022-11-23 00:36:06","US/Central",30,30,82,29.71,10,"CALM",0,0,"Fair","False","False","False","False","False","False","True",95.0166666666667,"Night"
4,0.692,"Closed at PA-463/Cowpath Rd/Horsham Rd - Road closed due to accident.",40.258659,-75.248355,"Montgomeryville","Montgomery","PA","2019-06-20 20:38:11","2019-06-20 21:07:12","US/Eastern",74,74,90,29.19,10,"CALM",0,0,"Partly Cloudy","False","False","False","False","False","False","False",29.0166666666667,"Evening"
4,0.084,"On Rt. 613 in the County of Spotsylvania in the vicinity of Old Block House Ln; Rt. 648N/S (Spotsylvania County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed.",38.21405,-77.613358,"Spotsylvania","Spotsylvania","VA","2020-10-20 01:09:30","2020-10-20 03:47:10","US/Eastern",55,55,100,30.14,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",157.666666666667,"Night"
4,0,"At TX-348-spur/TX-12-loop - Accident.",32.86005,-96.90241,"Dallas","Dallas","TX","2020-06-04 14:16:27","2020-06-04 14:51:25","US/Central",94,94,41,29.33,10,"SW",7,0,"Partly Cloudy","False","False","False","False","False","False","False",34.9666666666667,"Afternoon"
4,8.609,"Closed at US-441/Exit 399 - Road closed due to accident.",29.69341,-82.45065,"Gainesville","Alachua","FL","2019-09-25 19:42:00","2019-09-25 20:09:34","US/Eastern",85,85,61,29.71,10,"SSW",6,0,"Fair","False","False","False","False","False","False","False",27.5666666666667,"Evening"
4,2.10999989509582,"Accident on I-526 Westbound between I-26 and International Blvd.",32.866783,-80.027481,"North Charleston","Charleston","SC","2021-07-22 05:38:53","2021-07-22 10:05:51","US/Eastern",76,76,94,30.02,10,"WSW",5,0,"Partly Cloudy","False","False","False","False","False","False","False",266.966666666667,"Night"
4,0.023,"Construction on US-285 SB near RED HILL Road closed. Take alternate route.",39.221751,-105.993364,"Fairplay","Park","CO","2020-11-09 17:24:00","2020-11-10 18:19:39","US/Mountain",16,2,71,20.56,10,"NW",13,0,"Cloudy","False","False","False","False","False","False","False",1495.65,"Afternoon"
4,1.957,"Closed at RT-109/Babylon Farmingdale Rd - Road closed due to accident.",40.73646,-73.36985,"West Babylon","Suffolk","NY","2020-05-17 22:10:33","2020-05-17 23:10:33","US/Eastern",55,55,77,30.15,10,"ESE",7,0,"Partly Cloudy","False","False","True","False","False","False","False",60,"Night"
4,0.01,"Closed at RT-100/Taconic State Pky/Broadway - Road closed due to accident. Slippery road.",41.10711,-73.80132,"Hawthorne","Westchester","NY","2019-06-18 16:29:55","2019-06-18 16:59:11","US/Eastern",68,68,94,29.39,7,"E",6,0,"Light Rain","False","False","False","False","False","False","True",29.2666666666667,"Afternoon"
4,0,"At Hillside Ave/Exit 56 - Accident. Two lanes blocked. Heavy rain.",40.7147,-74.20486,"Newark","Essex","NJ","2020-04-13 08:22:32","2020-04-13 09:12:30","US/Eastern",60,60,90,29.74,2,"S",21,0.21,"Heavy Rain / Windy","False","False","False","False","False","False","False",49.9666666666667,"Night"
4,5.343,"Crash on I-81 northbound between Exit 80: PA 743 - GRANTVILLE/HERSHEY and Exit 85B: FORT INDIANTOWN GAP. All lanes closed.",40.378535,-76.665871,"Grantville","Dauphin","PA","2022-07-13 19:20:00","2022-07-13 21:33:08","US/Eastern",79,79,55,29.39,10,"CALM",0,0,"Partly Cloudy","False","False","False","False","False","False","False",133.133333333333,"Evening"
